index,id,fnid,parent_id,admin_0,admin_1,admin_2,admin_3,values,count
444.0,223240.0,ET2023A3040500,222726.0,Ethiopia,Oromia,West Shewa,Illu Galan,1,181
,,,,,,,,2,3218
,,,,,,,,3,54959
,,,,,,,,5,1954
,,,,,,,,11,47135
,,,,,,,,12,2929
,,,,,,,,13,2774
,,,,,,,,255,4054591
421.0,223217.0,ET2023A3040324,222724.0,Ethiopia,Oromia,Ilubabor,Dorani,1,3
,,,,,,,,2,1866
,,,,,,,,3,25952
,,,,,,,,11,23180
,,,,,,,,12,279
,,,,,,,,255,3028226
605.0,223401.0,ET2023A3041308,222734.0,Ethiopia,Oromia,South West Shewa,Tole,1,355
,,,,,,,,2,16226
,,,,,,,,3,91857
,,,,,,,,11,84938
,,,,,,,,12,1687
,,,,,,,,13,1912
,,,,,,,,21,29
,,,,,,,,255,4056179
1006.0,223802.0,ET2023A3180612,222775.0,Ethiopia,South Ethiopia,Wolayita,Duguna Fango,1,3153
,,,,,,,,2,29045
,,,,,,,,3,65689
,,,,,,,,5,515
,,,,,,,,11,83018
,,,,,,,,12,581
,,,,,,,,13,389
,,,,,,,,255,4120773
371.0,223167.0,ET2023A3040105,222722.0,Ethiopia,Oromia,West Wellega,Kiltu Kara,1,13
,,,,,,,,2,3156
,,,,,,,,3,37736
,,,,,,,,5,652
,,,,,,,,11,32826
,,,,,,,,12,2050
,,,,,,,,13,1482
,,,,,,,,14,203
,,,,,,,,255,4501906
672.0,223468.0,ET2023A3041810,222739.0,Ethiopia,Oromia,Kelem,Jimma Horo,1,1
,,,,,,,,2,2047
,,,,,,,,3,38306
,,,,,,,,5,442
,,,,,,,,11,34567
,,,,,,,,255,1942691
680.0,223476.0,ET2023A3041906,222740.0,Ethiopia,Oromia,Horo Guduru,Jimma Genete,1,246
,,,,,,,,2,2555
,,,,,,,,3,62777
,,,,,,,,5,1186
,,,,,,,,11,55657
,,,,,,,,12,1381
,,,,,,,,13,2258
,,,,,,,,255,4776741
844.0,223640.0,ET2023A3120105,222759.0,Ethiopia,Gambela,Nuer,Makuey,1,36
,,,,,,,,2,2447
,,,,,,,,3,8731
,,,,,,,,5,21
,,,,,,,,11,8037
,,,,,,,,255,3989004
1055.0,223851.0,ET2023A3181601,222780.0,Ethiopia,South Ethiopia,Basketo,Basketo SP Woreda,1,8
,,,,,,,,2,723
,,,,,,,,3,42437
,,,,,,,,5,1712
,,,,,,,,11,36820
,,,,,,,,12,313
,,,,,,,,255,5244265
896.0,223692.0,ET2023A3160009,222767.0,Ethiopia,Sidama,Sidama,Aroresa,1,394
,,,,,,,,2,2364
,,,,,,,,3,53374
,,,,,,,,11,44375
,,,,,,,,12,2405
,,,,,,,,13,1476
,,,,,,,,255,3929420
437.0,223233.0,ET2023A3040416,222725.0,Ethiopia,Oromia,Jimma,Gumay,2,1106
,,,,,,,,3,50152
,,,,,,,,5,1057
,,,,,,,,11,40015
,,,,,,,,12,2916
,,,,,,,,13,1659
,,,,,,,,255,5479299
17.0,222813.0,ET2023A3010203,222696.0,Ethiopia,Tigray,Central Tigray,Endaba Tsahma,1,8765
,,,,,,,,2,35577
,,,,,,,,3,18206
,,,,,,,,11,48226
,,,,,,,,12,1556
,,,,,,,,13,1949
,,,,,,,,255,4067558
540.0,223336.0,ET2023A3040907,222730.0,Ethiopia,Oromia,West Hararge,Goba Koricha,1,1056
,,,,,,,,2,22248
,,,,,,,,3,59410
,,,,,,,,5,972
,,,,,,,,11,67222
,,,,,,,,12,839
,,,,,,,,13,562
,,,,,,,,14,420
,,,,,,,,255,8124101
1032.0,223828.0,ET2023A3181017,222776.0,Ethiopia,South Ethiopia,Gamo,Kucha Alpha,1,232
,,,,,,,,2,3677
,,,,,,,,3,40543
,,,,,,,,11,37241
,,,,,,,,255,3805128
7.0,222803.0,ET2023A3010109,222695.0,Ethiopia,Tigray,Northwest Tigray,Selekleka,1,2436
,,,,,,,,2,29737
,,,,,,,,3,33666
,,,,,,,,4,17
,,,,,,,,5,473
,,,,,,,,11,53420
,,,,,,,,12,594
,,,,,,,,13,1807
,,,,,,,,21,19
,,,,,,,,255,6628595
253.0,223049.0,ET2023A3030601,222713.0,Ethiopia,Amhara,East Gojam,Bibugn,1,1094
,,,,,,,,2,10976
,,,,,,,,3,95488
,,,,,,,,5,1462
,,,,,,,,11,87117
,,,,,,,,12,3673
,,,,,,,,13,1537
,,,,,,,,255,6024561
527.0,223323.0,ET2023A3040822,222729.0,Ethiopia,Oromia,Arsi,Diksis,1,173
,,,,,,,,2,6010
,,,,,,,,3,85845
,,,,,,,,5,952
,,,,,,,,11,72801
,,,,,,,,12,4031
,,,,,,,,13,2431
,,,,,,,,255,4265803
1115.0,223911.0,ET2023A3192008,222789.0,Ethiopia,Central Ethiopia,Silltie,Hulbareg,1,695
,,,,,,,,2,14546
,,,,,,,,3,97349
,,,,,,,,5,526
,,,,,,,,11,91483
,,,,,,,,12,1629
,,,,,,,,13,304
,,,,,,,,255,1405453
395.0,223191.0,ET2023A3040206,222723.0,Ethiopia,Oromia,East Wellega,Wayu Tuka,1,48
,,,,,,,,2,1006
,,,,,,,,3,55085
,,,,,,,,5,243
,,,,,,,,11,48802
,,,,,,,,255,5308145
958.0,223754.0,ET2023A3171704,222771.0,Ethiopia,South West Ethiopia,Dawro,Gena,1,74
,,,,,,,,2,732
,,,,,,,,3,30401
,,,,,,,,11,25812
,,,,,,,,255,3575004
416.0,223212.0,ET2023A3040315,222724.0,Ethiopia,Oromia,Ilubabor,Bilo Nopha,2,453
,,,,,,,,3,19840
,,,,,,,,5,176
,,,,,,,,11,17606
,,,,,,,,255,2047226
449.0,223245.0,ET2023A3040505,222726.0,Ethiopia,Oromia,West Shewa,Cheliya,1,587
,,,,,,,,2,4431
,,,,,,,,3,60160
,,,,,,,,5,1320
,,,,,,,,11,52812
,,,,,,,,12,2320
,,,,,,,,13,4417
,,,,,,,,255,6836568
242.0,223038.0,ET2023A3030522,222712.0,Ethiopia,Amhara,North Shewa (AM),Menze Lalo Midir,1,1269
,,,,,,,,2,12164
,,,,,,,,3,39430
,,,,,,,,4,4
,,,,,,,,11,43828
,,,,,,,,12,310
,,,,,,,,13,765
,,,,,,,,255,7189945
658.0,223454.0,ET2023A3041712,222738.0,Ethiopia,Oromia,West Arsi,Shashemene,1,112
,,,,,,,,2,9547
,,,,,,,,3,78096
,,,,,,,,5,573
,,,,,,,,11,73414
,,,,,,,,255,10455001
370.0,223166.0,ET2023A3040104,222722.0,Ethiopia,Oromia,West Wellega,Lalo Asabi,1,11
,,,,,,,,2,3783
,,,,,,,,3,50063
,,,,,,,,5,1140
,,,,,,,,11,44899
,,,,,,,,12,2261
,,,,,,,,255,4196813
419.0,223215.0,ET2023A3040319,222724.0,Ethiopia,Oromia,Ilubabor,Halu /Huka,1,4
,,,,,,,,2,293
,,,,,,,,3,14793
,,,,,,,,5,269
,,,,,,,,11,12434
,,,,,,,,12,436
,,,,,,,,255,2010780
1040.0,223836.0,ET2023A3181302,222778.0,Ethiopia,South Ethiopia,Konso,Segen Zuria,1,870
,,,,,,,,2,11404
,,,,,,,,3,27690
,,,,,,,,11,27562
,,,,,,,,12,1864
,,,,,,,,13,701
,,,,,,,,255,4351038
36.0,222832.0,ET2023A3010222,222696.0,Ethiopia,Tigray,Central Tigray,Tanqua Melashe,1,3981
,,,,,,,,2,28886
,,,,,,,,3,22581
,,,,,,,,5,206
,,,,,,,,11,46579
,,,,,,,,21,6
,,,,,,,,255,2481378
227.0,223023.0,ET2023A3030507,222712.0,Ethiopia,Amhara,North Shewa (AM),Antsokiya,1,2594
,,,,,,,,2,13394
,,,,,,,,3,74497
,,,,,,,,4,4
,,,,,,,,11,63793
,,,,,,,,12,5321
,,,,,,,,13,6519
,,,,,,,,255,5151843
29.0,222825.0,ET2023A3010215,222696.0,Ethiopia,Tigray,Central Tigray,Ahsea,1,2114
,,,,,,,,2,18747
,,,,,,,,3,15337
,,,,,,,,11,30012
,,,,,,,,255,3469955
492.0,223288.0,ET2023A3040703,222728.0,Ethiopia,Oromia,East Shewa,Adama,1,105
,,,,,,,,2,7476
,,,,,,,,3,55073
,,,,,,,,5,9
,,,,,,,,11,49292
,,,,,,,,12,362
,,,,,,,,13,817
,,,,,,,,21,320
,,,,,,,,255,15343928
999.0,223795.0,ET2023A3180605,222775.0,Ethiopia,South Ethiopia,Wolayita,Sodo Zuria,1,1605
,,,,,,,,2,8262
,,,,,,,,3,140129
,,,,,,,,5,2298
,,,,,,,,11,129136
,,,,,,,,12,253
,,,,,,,,255,5380761
121.0,222917.0,ET2023A3020306,222704.0,Ethiopia,Afar,Gabi,Arguba,1,1655
,,,,,,,,2,7694
,,,,,,,,3,8741
,,,,,,,,11,13460
,,,,,,,,12,863
,,,,,,,,255,7377341
1024.0,223820.0,ET2023A3181009,222776.0,Ethiopia,South Ethiopia,Gamo,Daramalo,1,133
,,,,,,,,2,4477
,,,,,,,,3,78525
,,,,,,,,11,66569
,,,,,,,,12,534
,,,,,,,,13,535
,,,,,,,,255,2666195
616.0,223412.0,ET2023A3041408,222735.0,Ethiopia,Oromia,Gujii,Dama,1,106
,,,,,,,,2,1665
,,,,,,,,3,47696
,,,,,,,,11,42592
,,,,,,,,255,3261237
1090.0,223886.0,ET2023A3190204,222787.0,Ethiopia,Central Ethiopia,Hadiya,Shashogo,1,1775
,,,,,,,,2,18012
,,,,,,,,3,111589
,,,,,,,,11,96728
,,,,,,,,12,4760
,,,,,,,,13,3182
,,,,,,,,255,2972492
570.0,223366.0,ET2023A3041019,222731.0,Ethiopia,Oromia,East Hararge,Maya town,1,10467
,,,,,,,,2,68179
,,,,,,,,3,139137
,,,,,,,,5,4945
,,,,,,,,11,206552
,,,,,,,,12,13827
,,,,,,,,13,21097
,,,,,,,,255,2357320
675.0,223471.0,ET2023A3041901,222740.0,Ethiopia,Oromia,Horo Guduru,Horo,1,103
,,,,,,,,2,1139
,,,,,,,,3,41193
,,,,,,,,5,896
,,,,,,,,11,35064
,,,,,,,,12,2448
,,,,,,,,13,729
,,,,,,,,255,5343000
1089.0,223885.0,ET2023A3190203,222787.0,Ethiopia,Central Ethiopia,Hadiya,Lemmo,1,580
,,,,,,,,2,8392
,,,,,,,,3,174696
,,,,,,,,5,2098
,,,,,,,,11,130129
,,,,,,,,12,16969
,,,,,,,,13,8795
,,,,,,,,255,4837525
637.0,223433.0,ET2023A3041604,222737.0,Ethiopia,Oromia,Buno Bedele,Dega,1,3
,,,,,,,,2,1394
,,,,,,,,3,33927
,,,,,,,,11,31228
,,,,,,,,255,3373032
887.0,223683.0,ET2023A3150208,222766.0,Ethiopia,Dire Dawa,Dire Dawa rural,Biyoawale,1,9272
,,,,,,,,2,22925
,,,,,,,,3,7933
,,,,,,,,5,31
,,,,,,,,11,34419
,,,,,,,,12,238
,,,,,,,,13,346
,,,,,,,,14,321
,,,,,,,,21,112
,,,,,,,,23,1
,,,,,,,,255,4182620
918.0,223714.0,ET2023A3160031,222767.0,Ethiopia,Sidama,Sidama,Hokko,1,398
,,,,,,,,2,5094
,,,,,,,,3,52877
,,,,,,,,11,48893
,,,,,,,,12,762
,,,,,,,,13,637
,,,,,,,,21,41
,,,,,,,,255,5963186
107.0,222903.0,ET2023A3020202,222703.0,Ethiopia,Afar,Kilbati,Kunneba,1,23530
,,,,,,,,2,5578
,,,,,,,,3,171
,,,,,,,,11,22781
,,,,,,,,255,3467593
53.0,222849.0,ET2023A3010317,222697.0,Ethiopia,Tigray,East Tigray,Geraleta,1,1255
,,,,,,,,2,20662
,,,,,,,,3,16794
,,,,,,,,11,31597
,,,,,,,,255,3887179
726.0,223522.0,ET2023A3050203,222745.0,Ethiopia,Somali,Fafan,Babile (SM),1,1388
,,,,,,,,2,1745
,,,,,,,,3,181
,,,,,,,,5,70
,,,,,,,,11,2758
,,,,,,,,255,4853408
58.0,222854.0,ET2023A3010404,222698.0,Ethiopia,Tigray,South Tigray,Emba Alaje,1,1780
,,,,,,,,2,20679
,,,,,,,,3,33112
,,,,,,,,5,758
,,,,,,,,11,42481
,,,,,,,,12,906
,,,,,,,,13,895
,,,,,,,,255,2280473
465.0,223261.0,ET2023A3040590,222726.0,Ethiopia,Oromia,West Shewa,Ejersa Lafo,1,525
,,,,,,,,2,10407
,,,,,,,,3,63755
,,,,,,,,4,3
,,,,,,,,5,892
,,,,,,,,11,57667
,,,,,,,,12,2464
,,,,,,,,13,2407
,,,,,,,,255,2749882
483.0,223279.0,ET2023A3040616,222727.0,Ethiopia,Oromia,North Shewa (OR),Mulo,1,204
,,,,,,,,2,4075
,,,,,,,,3,41643
,,,,,,,,11,37822
,,,,,,,,12,1345
,,,,,,,,13,1215
,,,,,,,,14,457
,,,,,,,,255,1823611
681.0,223477.0,ET2023A3041907,222740.0,Ethiopia,Oromia,Horo Guduru,Jimma Rare,1,438
,,,,,,,,2,3395
,,,,,,,,3,50039
,,,,,,,,5,1513
,,,,,,,,11,44307
,,,,,,,,12,2806
,,,,,,,,13,1570
,,,,,,,,255,2325529
376.0,223172.0,ET2023A3040110,222722.0,Ethiopia,Oromia,West Wellega,Boji Chekorsa,1,38
,,,,,,,,2,2578
,,,,,,,,3,43471
,,,,,,,,11,37362
,,,,,,,,12,867
,,,,,,,,13,388
,,,,,,,,255,4789256
397.0,223193.0,ET2023A3040208,222723.0,Ethiopia,Oromia,East Wellega,Gobu Seyo,1,78
,,,,,,,,2,4259
,,,,,,,,3,37478
,,,,,,,,5,603
,,,,,,,,11,31859
,,,,,,,,12,1537
,,,,,,,,13,2695
,,,,,,,,255,3372004
481.0,223277.0,ET2023A3040614,222727.0,Ethiopia,Oromia,North Shewa (OR),Yaya Gulele,1,1184
,,,,,,,,2,10201
,,,,,,,,3,59681
,,,,,,,,11,57002
,,,,,,,,12,892
,,,,,,,,13,3497
,,,,,,,,255,2432218
1140.0,223936.0,ET2023A3192901,222795.0,Ethiopia,Central Ethiopia,Tembaro,Tembaro,1,1599
,,,,,,,,2,6291
,,,,,,,,3,88988
,,,,,,,,11,76521
,,,,,,,,12,3559
,,,,,,,,13,2187
,,,,,,,,255,2230460
885.0,223681.0,ET2023A3150206,222766.0,Ethiopia,Dire Dawa,Dire Dawa rural,Jeldessa,1,3932
,,,,,,,,2,1853
,,,,,,,,3,96
,,,,,,,,11,4839
,,,,,,,,255,4115156
1109.0,223905.0,ET2023A3192002,222789.0,Ethiopia,Central Ethiopia,Silltie,Silti,1,1481
,,,,,,,,2,15635
,,,,,,,,3,137750
,,,,,,,,4,1
,,,,,,,,5,846
,,,,,,,,11,125053
,,,,,,,,12,1220
,,,,,,,,13,1886
,,,,,,,,255,4645818
895.0,223691.0,ET2023A3160008,222767.0,Ethiopia,Sidama,Sidama,Bensa,1,164
,,,,,,,,2,2931
,,,,,,,,3,54371
,,,,,,,,4,3
,,,,,,,,11,50307
,,,,,,,,12,247
,,,,,,,,13,413
,,,,,,,,255,4090401
1086.0,223882.0,ET2023A3190120,222786.0,Ethiopia,Central Ethiopia,Gurage,Enor Ener,1,98
,,,,,,,,2,2410
,,,,,,,,3,69341
,,,,,,,,5,1257
,,,,,,,,11,63424
,,,,,,,,12,676
,,,,,,,,13,283
,,,,,,,,255,3124859
1076.0,223872.0,ET2023A3190103,222786.0,Ethiopia,Central Ethiopia,Gurage,Ezha,1,433
,,,,,,,,2,5373
,,,,,,,,3,93200
,,,,,,,,5,2123
,,,,,,,,11,86998
,,,,,,,,12,2599
,,,,,,,,13,1850
,,,,,,,,21,31
,,,,,,,,255,7378237
20.0,222816.0,ET2023A3010206,222696.0,Ethiopia,Tigray,Central Tigray,Tahtay Mayechew,1,3281
,,,,,,,,2,22457
,,,,,,,,3,35978
,,,,,,,,5,373
,,,,,,,,11,49507
,,,,,,,,12,620
,,,,,,,,13,2500
,,,,,,,,21,23
,,,,,,,,255,3067962
1123.0,223919.0,ET2023A3192506,222791.0,Ethiopia,Central Ethiopia,East Gurage,Meskan,1,97
,,,,,,,,2,7441
,,,,,,,,3,154724
,,,,,,,,4,9
,,,,,,,,5,1382
,,,,,,,,11,123464
,,,,,,,,12,5909
,,,,,,,,13,3819
,,,,,,,,255,3537711
998.0,223794.0,ET2023A3180604,222775.0,Ethiopia,South Ethiopia,Wolayita,Humbo,1,815
,,,,,,,,2,5005
,,,,,,,,3,56136
,,,,,,,,5,370
,,,,,,,,11,52439
,,,,,,,,12,250
,,,,,,,,13,2
,,,,,,,,255,4269604
33.0,222829.0,ET2023A3010219,222696.0,Ethiopia,Tigray,Central Tigray,Emba Sieneti,1,4586
,,,,,,,,2,30844
,,,,,,,,3,22154
,,,,,,,,5,313
,,,,,,,,11,47786
,,,,,,,,12,399
,,,,,,,,13,314
,,,,,,,,255,3718947
1105.0,223901.0,ET2023A3191402,222788.0,Ethiopia,Central Ethiopia,Alaba,Wera,1,290
,,,,,,,,2,23788
,,,,,,,,3,86651
,,,,,,,,5,257
,,,,,,,,11,88465
,,,,,,,,12,1520
,,,,,,,,13,24
,,,,,,,,255,3027213
529.0,223325.0,ET2023A3040824,222729.0,Ethiopia,Oromia,Arsi,Inkolo Wabe,1,1187
,,,,,,,,2,10719
,,,,,,,,3,67584
,,,,,,,,4,1
,,,,,,,,11,60640
,,,,,,,,12,2225
,,,,,,,,13,5604
,,,,,,,,255,2385812
479.0,223275.0,ET2023A3040611,222727.0,Ethiopia,Oromia,North Shewa (OR),Bereh,1,8
,,,,,,,,2,4309
,,,,,,,,3,32196
,,,,,,,,5,80
,,,,,,,,11,30884
,,,,,,,,255,10838086
468.0,223264.0,ET2023A3040597,222726.0,Ethiopia,Oromia,West Shewa,Liban Jawi,1,150
,,,,,,,,2,3349
,,,,,,,,3,51394
,,,,,,,,5,468
,,,,,,,,11,45613
,,,,,,,,12,1736
,,,,,,,,13,981
,,,,,,,,255,4549706
189.0,222985.0,ET2023A3030401,222711.0,Ethiopia,Amhara,South Wollo,Argoba,1,692
,,,,,,,,2,7750
,,,,,,,,3,28371
,,,,,,,,11,30264
,,,,,,,,255,3512440
571.0,223367.0,ET2023A3041020,222731.0,Ethiopia,Oromia,East Hararge,Mekanisa Oromo,1,3223
,,,,,,,,2,11453
,,,,,,,,3,2792
,,,,,,,,5,5
,,,,,,,,11,12750
,,,,,,,,12,391
,,,,,,,,13,126
,,,,,,,,255,3736813
552.0,223348.0,ET2023A3041001,222731.0,Ethiopia,Oromia,East Hararge,Kombolcha,1,4963
,,,,,,,,2,58128
,,,,,,,,3,101882
,,,,,,,,5,2385
,,,,,,,,11,161891
,,,,,,,,12,10117
,,,,,,,,13,6546
,,,,,,,,21,166
,,,,,,,,255,3423620
1001.0,223797.0,ET2023A3180607,222775.0,Ethiopia,South Ethiopia,Wolayita,Ofa,1,255
,,,,,,,,2,3886
,,,,,,,,3,66500
,,,,,,,,5,649
,,,,,,,,11,60384
,,,,,,,,255,2791986
378.0,223174.0,ET2023A3040112,222722.0,Ethiopia,Oromia,West Wellega,Yubdo,1,18
,,,,,,,,2,1728
,,,,,,,,3,27761
,,,,,,,,5,724
,,,,,,,,11,25111
,,,,,,,,12,359
,,,,,,,,13,272
,,,,,,,,255,3201094
379.0,223175.0,ET2023A3040113,222722.0,Ethiopia,Oromia,West Wellega,Gaji,1,89
,,,,,,,,2,2119
,,,,,,,,3,43533
,,,,,,,,5,794
,,,,,,,,11,39386
,,,,,,,,12,355
,,,,,,,,13,392
,,,,,,,,255,2379712
679.0,223475.0,ET2023A3041905,222740.0,Ethiopia,Oromia,Horo Guduru,Abay Chomen,1,395
,,,,,,,,2,4040
,,,,,,,,3,26627
,,,,,,,,5,1136
,,,,,,,,11,23556
,,,,,,,,12,1361
,,,,,,,,13,3494
,,,,,,,,255,3329102
1112.0,223908.0,ET2023A3192005,222789.0,Ethiopia,Central Ethiopia,Silltie,Dalocha,1,975
,,,,,,,,2,22046
,,,,,,,,3,103627
,,,,,,,,11,96365
,,,,,,,,12,3115
,,,,,,,,13,2243
,,,,,,,,255,3208025
1139.0,223935.0,ET2023A3192807,222794.0,Ethiopia,Central Ethiopia,Mareko,Mareko,1,1125
,,,,,,,,2,12226
,,,,,,,,3,90168
,,,,,,,,5,374
,,,,,,,,11,76884
,,,,,,,,12,3862
,,,,,,,,13,1212
,,,,,,,,255,2489732
674.0,223470.0,ET2023A3041812,222739.0,Ethiopia,Oromia,Kelem,Sedi Chenka,1,68
,,,,,,,,2,1682
,,,,,,,,3,26608
,,,,,,,,5,565
,,,,,,,,11,21568
,,,,,,,,12,605
,,,,,,,,13,216
,,,,,,,,255,3724636
794.0,223590.0,ET2023A3050809,222751.0,Ethiopia,Somali,Afder,Raso,1,15585
,,,,,,,,2,14
,,,,,,,,5,49
,,,,,,,,11,7602
,,,,,,,,12,2489
,,,,,,,,13,308
,,,,,,,,255,4708879
620.0,223416.0,ET2023A3041415,222735.0,Ethiopia,Oromia,Gujii,Ana Jila,1,72
,,,,,,,,2,1036
,,,,,,,,3,19960
,,,,,,,,5,440
,,,,,,,,11,17653
,,,,,,,,12,940
,,,,,,,,255,3289182
889.0,223685.0,ET2023A3160002,222767.0,Ethiopia,Sidama,Sidama,Hawassa Zuria,1,1628
,,,,,,,,2,21391
,,,,,,,,3,109865
,,,,,,,,11,105519
,,,,,,,,12,1350
,,,,,,,,13,886
,,,,,,,,255,2223064
306.0,223102.0,ET2023A3030907,222716.0,Ethiopia,Amhara,Awi,Guagusa Shikudad,1,244
,,,,,,,,2,3632
,,,,,,,,3,75490
,,,,,,,,5,1411
,,,,,,,,11,69464
,,,,,,,,12,1712
,,,,,,,,13,367
,,,,,,,,255,2895888
335.0,223131.0,ET2023A3031118,222718.0,Ethiopia,Amhara,Central Gondar,Gonder town,1,22676
,,,,,,,,2,62152
,,,,,,,,3,89595
,,,,,,,,4,25
,,,,,,,,5,3557
,,,,,,,,11,67771
,,,,,,,,12,18699
,,,,,,,,13,62798
,,,,,,,,14,4748
,,,,,,,,22,32
,,,,,,,,255,2378286
1021.0,223817.0,ET2023A3181006,222776.0,Ethiopia,South Ethiopia,Gamo,Chencha Zuriya,1,81
,,,,,,,,2,1863
,,,,,,,,3,77961
,,,,,,,,5,534
,,,,,,,,11,64647
,,,,,,,,12,2196
,,,,,,,,13,210
,,,,,,,,255,2478583
387.0,223183.0,ET2023A3040197,222722.0,Ethiopia,Oromia,West Wellega,Leta Sibu,1,82
,,,,,,,,2,3861
,,,,,,,,3,32715
,,,,,,,,5,959
,,,,,,,,11,31441
,,,,,,,,12,897
,,,,,,,,255,3263642
903.0,223699.0,ET2023A3160016,222767.0,Ethiopia,Sidama,Sidama,Aleta Chuko,1,468
,,,,,,,,2,11890
,,,,,,,,3,110068
,,,,,,,,5,1121
,,,,,,,,11,100471
,,,,,,,,12,1939
,,,,,,,,13,214
,,,,,,,,255,1681407
995.0,223791.0,ET2023A3180601,222775.0,Ethiopia,South Ethiopia,Wolayita,Boloso Sore,1,287
,,,,,,,,2,3436
,,,,,,,,3,120777
,,,,,,,,5,390
,,,,,,,,11,108322
,,,,,,,,12,8
,,,,,,,,13,10
,,,,,,,,255,2346999
891.0,223687.0,ET2023A3160004,222767.0,Ethiopia,Sidama,Sidama,Dale,1,377
,,,,,,,,2,4778
,,,,,,,,3,136050
,,,,,,,,4,2
,,,,,,,,5,706
,,,,,,,,11,117080
,,,,,,,,12,179
,,,,,,,,13,166
,,,,,,,,255,2229074
1023.0,223819.0,ET2023A3181008,222776.0,Ethiopia,South Ethiopia,Gamo,Dita,1,176
,,,,,,,,2,2636
,,,,,,,,3,85870
,,,,,,,,4,1
,,,,,,,,11,68298
,,,,,,,,12,3162
,,,,,,,,13,1051
,,,,,,,,255,3681332
475.0,223271.0,ET2023A3040607,222727.0,Ethiopia,Oromia,North Shewa (OR),Debre Libanos,1,648
,,,,,,,,2,12468
,,,,,,,,3,41000
,,,,,,,,5,655
,,,,,,,,11,39446
,,,,,,,,12,3211
,,,,,,,,13,3930
,,,,,,,,14,389
,,,,,,,,21,18
,,,,,,,,255,3160922
1042.0,223838.0,ET2023A3181304,222778.0,Ethiopia,South Ethiopia,Konso,Kena,1,438
,,,,,,,,2,13466
,,,,,,,,3,29175
,,,,,,,,11,34069
,,,,,,,,255,2133333
67.0,222863.0,ET2023A3010413,222698.0,Ethiopia,Tigray,South Tigray,Zata,1,559
,,,,,,,,2,5865
,,,,,,,,3,14480
,,,,,,,,5,175
,,,,,,,,11,17509
,,,,,,,,255,4181812
1063.0,223859.0,ET2023A3182403,222784.0,Ethiopia,South Ethiopia,South Omo (Agr),North Ari,1,35
,,,,,,,,2,1436
,,,,,,,,3,49628
,,,,,,,,11,41554
,,,,,,,,12,181
,,,,,,,,255,2121558
1113.0,223909.0,ET2023A3192006,222789.0,Ethiopia,Central Ethiopia,Silltie,Sankura,1,1078
,,,,,,,,2,18938
,,,,,,,,3,86203
,,,,,,,,5,351
,,,,,,,,11,79983
,,,,,,,,12,3325
,,,,,,,,13,1576
,,,,,,,,255,1936631
1127.0,223923.0,ET2023A3192519,222791.0,Ethiopia,Central Ethiopia,East Gurage,Debub Sodo,1,576
,,,,,,,,2,6946
,,,,,,,,3,67521
,,,,,,,,4,12
,,,,,,,,5,559
,,,,,,,,11,59008
,,,,,,,,12,1203
,,,,,,,,13,1864
,,,,,,,,255,4119621
920.0,223716.0,ET2023A3160033,222767.0,Ethiopia,Sidama,Sidama,Darara,1,1827
,,,,,,,,2,13402
,,,,,,,,3,65270
,,,,,,,,11,64736
,,,,,,,,12,1590
,,,,,,,,13,446
,,,,,,,,255,1982522
55.0,222851.0,ET2023A3010401,222698.0,Ethiopia,Tigray,South Tigray,Selewa,1,794
,,,,,,,,2,13880
,,,,,,,,3,16595
,,,,,,,,11,24864
,,,,,,,,255,2489158
919.0,223715.0,ET2023A3160032,222767.0,Ethiopia,Sidama,Sidama,Bilate Zuria,1,1883
,,,,,,,,2,11883
,,,,,,,,3,62077
,,,,,,,,5,495
,,,,,,,,11,61596
,,,,,,,,12,2259
,,,,,,,,255,1434074
1002.0,223798.0,ET2023A3180608,222775.0,Ethiopia,South Ethiopia,Wolayita,Boloso Bombe,1,1939
,,,,,,,,2,8183
,,,,,,,,3,72720
,,,,,,,,11,62945
,,,,,,,,12,2631
,,,,,,,,13,3144
,,,,,,,,255,1542996
1004.0,223800.0,ET2023A3180610,222775.0,Ethiopia,South Ethiopia,Wolayita,Kindo Daddaye,1,1554
,,,,,,,,2,6210
,,,,,,,,3,57572
,,,,,,,,4,34
,,,,,,,,5,202
,,,,,,,,11,50362
,,,,,,,,12,2279
,,,,,,,,13,533
,,,,,,,,21,242
,,,,,,,,22,44
,,,,,,,,255,2501502
951.0,223747.0,ET2023A3171105,222770.0,Ethiopia,South West Ethiopia,Bench Sheko,Semen Bench,2,1625
,,,,,,,,3,43984
,,,,,,,,5,1322
,,,,,,,,11,39039
,,,,,,,,12,335
,,,,,,,,255,2751691
1108.0,223904.0,ET2023A3192001,222789.0,Ethiopia,Central Ethiopia,Silltie,Alicho Woriro,1,636
,,,,,,,,2,4904
,,,,,,,,3,99896
,,,,,,,,5,195
,,,,,,,,11,90223
,,,,,,,,12,773
,,,,,,,,13,479
,,,,,,,,255,4492519
1031.0,223827.0,ET2023A3181016,222776.0,Ethiopia,South Ethiopia,Gamo,Gacho Baba,1,199
,,,,,,,,2,2639
,,,,,,,,3,70460
,,,,,,,,11,61170
,,,,,,,,255,3209290
622.0,223418.0,ET2023A3041490,222735.0,Ethiopia,Oromia,Gujii,Haro Walabu,1,137
,,,,,,,,2,1439
,,,,,,,,3,29724
,,,,,,,,11,27140
,,,,,,,,255,2829316
1065.0,223861.0,ET2023A3182410,222784.0,Ethiopia,South Ethiopia,South Omo (Agr),Boko Dawula,1,11
,,,,,,,,2,552
